applicant_id,age,employment_status,monthly_income,employment_verified,income_verified,credit_score,rental_history_years,previous_evictions,late_payments_count,missed_payments_count,on_time_payments_percent,property_type,bedrooms,bathrooms,square_feet,property_age_years,furnished,pets_allowed,parking,monthly_rent,security_deposit,market_median_rent,lease_term_months,city,local_unemployment_rate,inflation_rate,default_flag
APP045914,54,Part-time,15307,0,0,665,27,0,25,16,86.9,House,4,2,1657,28,0,0,0,28520,59834,18000,12,Kolkata,3.8,3.5,0
APP045915,26,Full-time,19660,1,1,607,3,1,3,2,82.8,Apartment,1,1,320,6,0,1,2,10159,22094,32000,12,Bangalore,3.2,4.8,0
APP045916,18,Unemployed,9792,1,1,699,0,0,0,0,89.2,Townhouse,5,2,2052,2,0,0,2,46657,129659,20000,12,Chennai,5.2,4.8,0
APP045917,18,Full-time,113885,1,1,712,0,0,0,0,92.5,Apartment,2,2,741,2,1,0,0,22640,60101,28000,36,Delhi,8.0,3.4,0
APP045918,33,Full-time,21886,1,1,744,8,0,4,2,92.8,Studio,0,1,300,26,0,1,1,13378,39938,35000,12,Mumbai,4.7,4.7,1
APP045919,31,Full-time,12266,1,1,657,8,0,7,5,86.2,Apartment,2,2,818,11,0,0,1,25560,69029,32000,12,Bangalore,4.3,3.2,1
APP045920,28,Full-time,10138,1,0,665,7,0,6,4,86.8,Apartment,1,1,337,12,0,0,1,8000,21177,25000,12,Pune,6.4,3.6,0
APP045921,36,Part-time,39983,1,1,678,6,0,5,3,88.4,Condo,4,2,1532,0,1,1,1,49094,99555,32000,11,Bangalore,6.0,5.9,0
APP045922,49,Full-time,13387,1,1,762,23,0,10,6,93.9,Condo,3,3,992,56,1,1,0,24346,68508,22000,12,Hyderabad,3.8,6.6,0
APP045923,40,Full-time,112218,1,1,693,19,0,12,8,91.1,Condo,2,1,690,15,0,0,2,20372,59680,35000,36,Mumbai,3.6,3.2,0
APP045924,42,Self-employed,17525,1,1,746,17,0,8,5,92.8,Apartment,2,1,1198,3,0,0,0,29088,71572,25000,24,Pune,4.0,3.3,0
APP045925,22,Full-time,39494,1,1,720,2,0,1,0,91.4,Apartment,1,1,450,0,0,0,0,11497,31816,20000,11,Chennai,8.1,4.5,0
APP045926,28,Full-time,60902,0,0,795,7,0,1,0,97.3,Apartment,2,1,718,22,0,0,1,25776,63929,35000,11,Mumbai,3.8,6.8,0
APP045927,43,Full-time,39538,1,1,700,18,0,13,8,90.0,Apartment,2,2,1054,43,1,0,0,26459,56021,20000,12,Chennai,4.0,3.0,0
APP045928,36,Full-time,33198,1,1,711,15,0,10,6,90.6,Apartment,2,1,1128,3,1,0,0,38370,93877,35000,11,Mumbai,7.0,4.5,0
APP045929,40,Full-time,22760,1,1,610,18,0,21,14,83.0,Apartment,1,2,300,4,1,1,2,9110,22325,25000,12,Pune,3.4,4.8,0
APP045930,42,Self-employed,45725,1,1,802,10,0,1,1,97.5,Apartment,1,1,671,5,0,1,2,14832,42235,20000,12,Chennai,7.4,6.5,0
APP045931,36,Self-employed,51033,0,0,610,9,0,10,7,83.7,Apartment,2,2,686,9,0,0,1,26608,60688,32000,12,Bangalore,5.5,4.5,0
APP045932,53,Full-time,41602,1,0,589,28,0,36,24,81.9,House,5,3,2257,8,1,0,1,65830,179897,35000,36,Mumbai,3.2,6.5,1
APP045933,28,Part-time,17056,1,1,750,5,0,2,1,93.1,House,5,2,2098,9,1,1,1,55911,162888,22000,12,Hyderabad,4.5,4.3,1
APP045934,25,Part-time,16611,1,1,422,5,0,11,7,69.2,House,4,2,1224,8,0,1,0,32437,90019,25000,24,Pune,8.5,4.1,1
APP045935,18,Part-time,5000,0,0,631,0,0,0,0,84.2,Apartment,1,1,340,0,0,0,1,13739,30687,32000,12,Bangalore,5.3,4.0,0
APP045936,43,Full-time,47513,1,1,802,16,0,2,1,97.6,Townhouse,4,2,1793,32,0,0,2,51224,127745,22000,12,Hyderabad,5.1,4.7,0
APP045937,28,Part-time,32616,1,0,599,6,0,7,5,82.5,House,4,2,1613,27,1,0,0,42058,98888,22000,11,Hyderabad,4.0,4.6,0
APP045938,50,Contract,22240,1,1,746,20,0,10,6,92.9,House,4,2,1450,18,0,0,2,40142,92553,22000,12,Hyderabad,6.6,4.2,0
APP045939,37,Full-time,64189,1,1,656,12,0,10,7,87.3,Apartment,1,1,773,42,1,0,2,23497,57427,35000,12,Mumbai,5.5,3.0,0
APP045940,30,Full-time,21943,1,1,835,4,0,0,0,99.4,Apartment,2,1,787,7,1,1,0,21557,51664,32000,24,Bangalore,7.2,3.0,0
APP045941,22,Self-employed,59495,0,0,640,2,0,2,1,86.0,Townhouse,2,1,970,41,0,0,0,22714,68033,22000,11,Hyderabad,5.8,6.1,0
APP045942,45,Part-time,7344,1,1,786,21,0,6,4,95.5,Condo,2,1,963,18,1,0,0,32189,73940,28000,12,Delhi,6.8,3.5,0
APP045943,34,Full-time,27291,1,0,618,5,0,5,3,83.7,Townhouse,3,2,1338,26,0,1,1,53015,156764,32000,24,Bangalore,6.4,3.2,0
APP045944,38,Self-employed,46894,1,1,548,14,0,21,14,79.1,Condo,4,2,1823,10,1,0,1,39878,82762,18000,12,Kolkata,3.7,5.9,0
APP045945,42,Full-time,25503,1,1,772,17,0,6,4,94.9,Apartment,2,1,587,32,1,1,2,13545,30044,18000,12,Kolkata,5.9,6.6,0
APP045946,38,Self-employed,6281,1,0,831,15,0,1,0,98.8,House,3,2,1297,1,0,0,1,38262,80043,28000,36,Delhi,6.1,4.7,0
APP045947,24,Full-time,66059,1,1,656,5,0,4,3,87.4,Apartment,2,2,925,22,0,0,1,26724,65291,28000,24,Delhi,3.1,5.5,1
APP045948,41,Full-time,29509,1,1,656,14,0,13,9,86.5,House,3,2,1004,2,1,0,2,24362,54664,20000,6,Chennai,5.2,6.7,0
APP045949,44,Part-time,15867,0,1,729,8,0,4,3,91.6,Apartment,1,2,479,5,0,1,2,16031,34822,28000,12,Delhi,3.3,6.0,1
APP045950,39,Full-time,55205,0,0,731,14,0,7,4,92.6,Apartment,1,2,457,5,1,1,1,9494,27480,25000,12,Pune,4.6,4.2,1
APP045951,42,Full-time,41350,1,1,515,10,0,16,11,76.6,Apartment,2,1,718,2,0,1,2,22735,50748,28000,12,Delhi,3.4,5.6,0
APP045952,43,Full-time,45115,1,1,641,18,0,18,12,85.8,House,4,3,1690,12,0,0,1,38942,112060,22000,12,Hyderabad,7.3,3.5,1
APP045953,30,Full-time,22656,1,1,691,8,0,6,4,88.9,Apartment,2,1,905,11,1,0,2,28334,60472,28000,36,Delhi,4.4,3.3,1
APP045954,29,Part-time,59971,1,1,669,7,1,5,3,88.2,Studio,0,1,300,42,0,0,2,8000,16605,22000,11,Hyderabad,4.0,6.8,0
APP045955,61,Full-time,51670,1,1,765,30,0,10,7,95.0,Apartment,3,3,1275,1,1,1,2,29612,80804,18000,24,Kolkata,5.6,4.5,0
APP045956,50,Self-employed,75490,1,1,614,13,0,14,9,84.5,Apartment,1,1,355,12,0,1,0,8000,19867,18000,12,Kolkata,3.1,5.7,1
APP045957,34,Full-time,25509,0,0,773,7,0,2,1,95.0,Apartment,2,2,719,2,0,0,1,25091,60891,35000,12,Mumbai,8.4,4.1,0
APP045958,43,Self-employed,27392,1,1,741,11,0,5,3,92.7,Apartment,1,2,420,1,0,0,0,17462,35065,32000,12,Bangalore,6.8,3.3,0
APP045959,23,Full-time,27524,0,0,779,3,0,0,0,95.4,Apartment,2,1,868,0,0,0,2,24791,71128,22000,12,Hyderabad,7.1,5.0,1
APP045960,27,Full-time,23598,1,1,588,4,0,5,3,81.5,Condo,2,1,300,1,1,0,0,8020,19994,25000,24,Pune,2.9,5.2,0
APP045961,20,Contract,19426,0,1,772,1,0,0,0,94.8,House,5,2,2139,1,0,0,2,75754,167899,35000,24,Mumbai,2.5,5.8,0
APP045962,38,Full-time,69192,1,1,641,13,0,12,8,86.3,Condo,4,2,1772,23,0,0,0,35788,92223,20000,12,Chennai,5.5,3.8,0
APP045963,38,Full-time,28345,1,1,601,12,0,15,10,82.5,Apartment,3,2,1089,14,0,1,2,30908,83360,32000,12,Bangalore,2.6,6.9,0
APP045964,48,Full-time,50067,1,1,752,16,0,6,4,94.0,House,3,3,1232,4,0,0,1,24224,61238,20000,12,Chennai,4.7,4.5,0
APP045965,32,Full-time,18410,1,1,810,5,0,0,0,97.5,House,3,2,1409,5,0,0,0,33374,89608,20000,12,Chennai,4.3,5.3,0
APP045966,47,Full-time,22587,1,1,759,8,0,3,2,93.9,Condo,2,1,1163,8,0,0,0,34617,86566,32000,24,Bangalore,6.9,6.7,0
APP045967,42,Contract,71739,1,1,790,10,0,1,1,97.2,Studio,0,1,300,14,0,0,2,8000,23229,28000,12,Delhi,3.2,4.7,1
APP045968,64,Contract,45261,1,1,739,30,0,15,10,92.9,House,3,3,1353,5,0,0,0,28636,77192,22000,11,Hyderabad,6.8,5.3,1
APP045969,55,Part-time,17481,0,1,693,14,0,11,7,89.0,Apartment,1,1,300,14,0,0,1,8381,16794,32000,6,Bangalore,4.7,5.4,0
APP045970,52,Full-time,26534,1,0,724,13,0,8,5,91.4,Apartment,2,2,774,1,0,1,1,17594,50032,22000,12,Hyderabad,3.2,6.0,0
APP045971,45,Part-time,10638,1,1,810,23,0,4,2,97.3,Apartment,2,1,696,3,0,0,0,31175,86250,35000,12,Mumbai,3.6,3.5,1
APP045972,24,Unemployed,9318,1,1,639,3,0,3,2,84.9,Townhouse,5,2,2030,12,0,1,0,68765,192814,28000,11,Delhi,5.2,5.8,0
APP045973,38,Contract,12015,1,1,526,15,0,25,16,76.7,Townhouse,5,2,2083,95,1,0,1,75608,159109,32000,11,Bangalore,2.6,5.1,0
APP045974,61,Full-time,75120,1,0,684,30,0,22,14,89.6,House,3,2,1227,2,0,1,1,24938,57537,25000,12,Pune,2.6,3.3,0
APP045975,41,Self-employed,76217,1,1,788,13,0,2,1,97.2,Apartment,2,1,680,19,0,0,1,16727,42863,25000,24,Pune,4.0,3.6,0
APP045976,25,Self-employed,29712,0,0,802,5,0,1,0,97.2,House,2,1,929,42,0,0,1,27836,82569,28000,12,Delhi,3.5,3.6,0
APP045977,39,Contract,29915,1,1,633,16,0,17,11,84.9,Apartment,2,1,841,30,1,1,2,13429,29435,18000,11,Kolkata,7.6,3.7,1
APP045978,23,Full-time,49678,1,1,607,1,1,1,0,83.4,Studio,0,1,300,6,1,0,2,8000,20488,18000,12,Kolkata,7.1,3.3,1
APP045979,24,Self-employed,38537,0,1,721,2,0,1,0,91.5,Condo,2,1,1007,3,0,1,1,22382,53097,20000,12,Chennai,5.3,4.4,0
APP045980,39,Full-time,54844,1,1,571,15,0,20,13,80.9,Apartment,2,1,879,32,0,0,1,22396,55911,25000,12,Pune,5.0,3.1,1
APP045981,43,Full-time,23420,0,0,680,15,0,12,8,88.2,House,4,2,1585,45,0,1,1,40871,108839,20000,12,Chennai,5.3,6.0,0
APP045982,25,Full-time,71970,1,1,697,2,0,1,0,90.5,Condo,3,2,1156,8,0,0,1,30452,88233,32000,12,Bangalore,8.3,3.1,0
APP045983,28,Self-employed,60890,1,1,755,8,0,3,2,94.4,Condo,3,3,1283,1,0,0,2,27992,70295,22000,12,Hyderabad,7.7,5.9,0
APP045984,18,Full-time,60908,1,1,665,0,0,0,0,87.9,Townhouse,4,3,1373,3,1,0,2,46901,129272,28000,12,Delhi,7.2,6.3,0
APP045985,33,Full-time,19817,1,1,840,10,0,0,0,99.7,Condo,5,3,1940,7,0,0,0,74400,188788,35000,12,Mumbai,7.3,5.1,0
APP045986,18,Unemployed,5000,1,1,727,0,0,0,0,91.2,Apartment,2,1,996,32,0,1,1,18158,43658,20000,11,Chennai,3.3,6.8,0
APP045987,31,Full-time,39492,1,1,657,8,0,7,5,86.8,Apartment,2,2,867,23,0,0,0,23694,65545,22000,12,Hyderabad,6.3,4.1,0
APP045988,35,Self-employed,51527,0,0,715,12,0,7,4,91.3,Apartment,1,1,376,3,0,0,1,8535,22084,22000,12,Hyderabad,5.9,4.3,1
APP045989,18,Full-time,28371,0,0,708,0,0,0,0,90.3,Apartment,1,2,300,6,1,0,0,10381,25765,28000,11,Delhi,2.6,4.6,0
APP045990,22,Part-time,13664,0,1,774,1,0,0,0,94.8,House,3,2,1122,38,1,0,1,32073,85488,25000,12,Pune,3.2,4.1,1
APP045991,34,Part-time,60518,0,0,565,6,0,8,5,80.6,Condo,4,2,1392,13,0,1,1,45237,128500,35000,12,Mumbai,5.9,6.3,1
APP045992,32,Full-time,34522,1,1,533,6,1,9,6,77.7,Apartment,2,1,806,19,0,1,2,33721,85349,35000,11,Mumbai,3.4,6.6,1
APP045993,33,Full-time,25741,1,1,722,13,0,8,5,91.3,Apartment,1,1,333,2,0,1,1,8000,21663,20000,12,Chennai,4.4,3.7,0
APP045994,38,Full-time,10051,1,1,793,11,0,3,2,96.1,Apartment,2,2,727,11,0,1,1,27588,61269,35000,11,Mumbai,2.8,5.6,1
APP045995,18,Part-time,36249,1,0,555,0,0,0,0,79.3,House,3,3,1105,5,0,0,1,42096,114755,35000,24,Mumbai,6.8,5.3,1
APP045996,43,Self-employed,82387,1,0,747,12,0,4,3,94.3,Apartment,1,2,431,27,0,1,0,9918,25837,25000,12,Pune,3.4,6.2,1
APP045997,31,Full-time,15146,1,1,710,4,1,2,1,90.2,House,4,3,1399,48,1,0,0,56103,112336,32000,24,Bangalore,5.5,6.2,1
APP045998,27,Full-time,17234,1,1,649,7,0,7,4,85.8,Apartment,1,1,300,0,0,0,1,8000,23048,18000,12,Kolkata,3.5,5.5,0
APP045999,18,Full-time,130563,1,1,630,0,0,0,0,86.9,Townhouse,3,3,1096,28,1,0,0,42438,122657,32000,24,Bangalore,3.8,3.0,0
APP046000,31,Full-time,72888,1,1,611,9,0,10,6,84.2,Apartment,2,1,1097,10,0,1,1,21797,58770,20000,12,Chennai,7.2,3.7,0
APP046001,41,Full-time,17041,0,0,649,14,0,14,9,85.8,Apartment,1,1,453,35,1,1,0,16397,37971,28000,6,Delhi,7.9,3.0,0
APP046002,36,Self-employed,39911,0,0,539,8,0,12,8,78.3,Apartment,1,2,403,19,0,1,1,12154,29681,35000,6,Mumbai,3.3,4.1,1
APP046003,37,Self-employed,39667,0,1,636,13,0,13,9,85.3,Apartment,2,1,764,48,0,1,1,25852,77252,35000,24,Mumbai,2.5,5.3,0
APP046004,30,Self-employed,17222,0,0,786,7,0,2,1,95.7,Apartment,2,1,676,6,0,0,2,14928,34329,20000,6,Chennai,8.1,6.0,1
APP046005,34,Self-employed,67264,1,1,555,8,0,11,7,80.0,Apartment,2,1,543,27,0,0,1,18900,42141,35000,12,Mumbai,4.2,4.0,0
APP046006,21,Full-time,74677,1,1,773,0,0,0,0,96.1,Townhouse,5,3,1840,6,0,0,2,36968,81231,25000,12,Pune,3.6,5.6,1
APP046007,34,Full-time,16375,1,1,752,13,0,6,4,93.2,Apartment,2,1,304,8,0,0,0,10222,30418,35000,12,Mumbai,6.0,5.2,0
APP046008,29,Full-time,49670,1,1,659,5,0,4,3,87.2,Condo,2,1,737,4,1,1,2,13893,30236,20000,36,Chennai,3.8,3.7,0
APP046009,21,Part-time,12171,0,1,728,2,0,1,0,91.4,House,5,3,1908,0,0,1,2,73922,148420,32000,6,Bangalore,7.4,6.4,0
APP046010,44,Full-time,30612,1,1,754,10,0,4,3,93.7,Apartment,2,1,642,7,0,0,0,12773,36674,18000,12,Kolkata,8.1,5.1,1
APP046011,18,Full-time,29528,1,1,573,0,0,0,0,80.5,Apartment,2,2,825,10,1,0,0,14268,40852,20000,24,Chennai,5.9,4.4,0
APP046012,41,Unemployed,5974,0,0,674,20,0,18,12,87.3,Condo,3,2,1505,3,0,1,1,35313,71590,28000,12,Delhi,7.1,4.5,0
APP046013,42,Full-time,75538,1,0,637,7,0,6,4,86.2,Apartment,2,1,584,0,1,1,1,20279,56410,28000,6,Delhi,5.8,6.0,1
APP046014,28,Full-time,62866,0,0,749,5,0,2,1,94.0,House,3,2,1061,11,1,1,1,25355,67927,20000,12,Chennai,6.3,6.5,0
APP046015,47,Full-time,68763,1,1,782,17,0,4,2,96.6,House,3,3,1071,19,1,0,0,32053,73233,25000,11,Pune,7.1,4.6,1
APP046016,28,Full-time,46853,1,0,543,6,0,9,6,78.7,Apartment,1,2,831,23,0,0,1,19431,50196,22000,12,Hyderabad,7.6,5.3,0
APP046017,27,Full-time,30629,1,1,652,3,0,2,1,86.3,Apartment,3,2,1472,17,1,0,0,42699,117765,32000,12,Bangalore,8.0,5.7,0
APP046018,20,Contract,65588,1,1,757,1,0,0,0,94.7,Condo,2,2,976,7,0,1,2,43956,110125,35000,24,Mumbai,3.9,6.3,0
APP046019,34,Part-time,34562,1,1,747,5,0,2,1,93.3,Apartment,2,1,382,2,0,1,1,16602,43901,35000,12,Mumbai,5.6,3.7,0
APP046020,23,Part-time,6443,1,1,580,1,0,1,0,80.5,House,3,3,1127,24,1,0,1,42237,118709,32000,6,Bangalore,6.2,5.8,0
APP046021,25,Contract,57585,1,1,770,2,0,0,0,95.5,Apartment,2,1,620,50,1,0,1,16503,40834,28000,12,Delhi,4.2,4.4,0
APP046022,34,Full-time,36074,1,1,706,7,0,4,3,90.3,Condo,3,2,1284,13,0,0,1,43543,98598,32000,12,Bangalore,7.2,3.3,0
APP046023,34,Full-time,38263,1,1,639,14,0,14,9,85.5,Apartment,1,1,543,3,1,0,0,23956,52669,35000,12,Mumbai,5.3,4.1,0
APP046024,50,Self-employed,20345,1,1,774,16,1,5,3,94.9,Apartment,1,1,300,22,0,0,0,8000,18614,28000,12,Delhi,3.7,5.2,0
APP046025,46,Full-time,22689,1,1,704,19,0,13,9,89.9,Condo,2,1,632,10,1,0,0,15848,45339,25000,11,Pune,6.0,5.2,0
APP046026,41,Part-time,39082,1,1,718,18,0,11,7,91.3,House,3,2,929,2,0,0,1,20471,49284,22000,6,Hyderabad,3.9,6.2,1
APP046027,33,Full-time,16632,1,1,724,11,0,6,4,91.2,Apartment,1,1,573,0,1,1,1,17656,46251,28000,12,Delhi,6.4,4.4,1
APP046028,30,Full-time,47224,1,0,483,8,1,14,9,74.4,House,2,1,663,0,0,1,0,15081,31355,28000,12,Delhi,3.1,5.3,0
APP046029,34,Full-time,23425,1,1,751,12,0,5,3,93.3,Townhouse,4,3,1477,8,0,0,1,53077,119921,28000,12,Delhi,7.7,7.0,0
APP046030,28,Full-time,61582,0,0,775,5,0,1,0,95.9,Apartment,2,1,788,40,0,0,1,16365,40533,22000,12,Hyderabad,5.7,4.0,1
APP046031,26,Part-time,7648,1,1,642,4,0,4,2,85.0,Apartment,3,2,1179,23,0,0,1,48342,110611,32000,12,Bangalore,6.9,6.9,1
APP046032,34,Self-employed,18184,0,0,679,7,0,6,4,88.0,Condo,3,2,1091,1,0,1,1,36974,101672,32000,36,Bangalore,6.3,6.3,0
APP046033,24,Full-time,29139,1,1,749,4,0,1,1,93.3,Apartment,3,2,1165,2,0,0,1,27504,70212,22000,12,Hyderabad,3.7,4.1,0
APP046034,25,Full-time,58318,1,1,636,6,0,6,4,85.7,Condo,3,2,1240,7,0,0,0,27602,61993,22000,12,Hyderabad,2.7,6.1,1
APP046035,46,Full-time,21655,1,1,673,22,0,19,13,87.6,House,2,1,951,14,1,1,2,33223,79627,32000,12,Bangalore,2.9,3.9,0
APP046036,18,Full-time,46804,1,0,791,0,0,0,0,96.7,House,5,3,2065,3,0,0,0,56910,155242,28000,6,Delhi,5.9,3.5,0
APP046037,22,Full-time,70077,1,1,651,3,0,2,1,87.1,House,2,1,973,15,1,0,2,24565,68347,20000,24,Chennai,8.4,3.8,1
APP046038,50,Self-employed,35836,1,1,734,20,0,11,7,92.4,Apartment,1,2,300,0,0,0,0,9989,29799,35000,12,Mumbai,2.6,5.8,0
APP046039,30,Self-employed,29697,1,1,659,4,0,3,2,86.8,House,2,2,599,0,1,1,0,23858,64794,35000,12,Mumbai,7.3,3.1,0
APP046040,51,Self-employed,48809,1,0,741,18,0,8,5,93.2,Townhouse,5,2,1857,3,0,0,0,65413,187367,35000,12,Mumbai,2.5,3.0,1
APP046041,20,Full-time,22460,1,1,625,0,0,0,0,84.1,House,4,2,1514,19,0,0,0,43723,116418,28000,12,Delhi,7.6,6.6,0
APP046042,35,Full-time,23315,1,1,680,6,0,5,3,88.2,Apartment,1,1,572,23,0,0,0,8331,23411,18000,12,Kolkata,6.2,4.4,1
APP046043,44,Full-time,16861,1,1,729,21,1,12,8,91.6,Apartment,2,1,568,5,0,1,1,13203,39259,28000,12,Delhi,3.8,3.3,1
APP046044,24,Part-time,47125,0,0,542,4,0,6,4,78.6,House,4,3,1517,12,0,1,2,47882,121907,32000,12,Bangalore,5.0,5.2,1
APP046045,55,Full-time,51549,1,1,526,14,0,22,15,77.6,Apartment,2,1,879,5,0,1,1,18317,43953,22000,12,Hyderabad,3.7,4.1,0
APP046046,30,Full-time,16191,0,0,696,9,0,7,4,89.2,Townhouse,2,2,623,10,0,0,0,9061,19846,18000,24,Kolkata,4.9,4.9,0
APP046047,41,Full-time,24857,1,1,674,15,0,13,8,87.8,House,2,1,813,12,0,0,1,21913,47891,32000,12,Bangalore,7.2,6.3,0
APP046048,26,Full-time,40756,1,1,803,4,0,0,0,97.5,Apartment,3,2,1279,2,0,0,1,32959,92959,20000,11,Chennai,3.7,6.2,1
APP046049,52,Full-time,35438,1,1,672,11,0,9,6,87.8,Apartment,2,2,673,52,0,1,1,14606,42424,20000,24,Chennai,5.2,3.7,0
APP046050,38,Full-time,46487,1,1,678,13,0,10,7,88.5,House,3,2,1581,3,0,0,2,55301,121542,28000,24,Delhi,7.2,3.4,0
APP046051,60,Full-time,25708,1,1,719,30,0,19,12,91.0,Apartment,2,2,472,12,0,1,0,15060,39648,32000,11,Bangalore,5.7,6.9,1
APP046052,49,Full-time,69117,1,1,532,10,1,15,10,78.4,House,3,2,1282,2,1,0,1,27911,70225,18000,12,Kolkata,8.4,5.4,1
APP046053,45,Self-employed,17520,0,0,834,11,0,0,0,99.2,Townhouse,4,3,1501,6,0,0,0,38457,97716,25000,24,Pune,6.8,4.7,0
APP046054,23,Full-time,79090,1,0,658,2,0,1,1,87.8,Townhouse,5,2,1815,9,0,0,0,55666,146273,28000,12,Delhi,3.2,4.0,0
APP046055,36,Part-time,18531,0,0,557,15,0,22,15,79.1,Apartment,1,1,300,30,0,1,2,8000,16948,18000,12,Kolkata,6.6,3.2,0
APP046056,31,Contract,13197,1,1,686,7,0,5,3,88.4,House,4,2,1833,21,0,1,0,34605,78241,18000,12,Kolkata,4.5,5.3,1
APP046057,35,Full-time,37937,1,1,601,13,0,16,10,82.7,Apartment,1,2,311,5,0,1,0,8000,17533,22000,11,Hyderabad,4.3,3.9,1
APP046058,36,Full-time,21842,1,1,655,15,0,14,9,86.3,House,2,1,442,63,0,0,1,8312,19350,20000,12,Chennai,7.2,3.8,1
APP046059,24,Part-time,25410,1,1,685,3,0,2,1,88.6,Apartment,2,2,663,36,0,0,0,23737,58368,35000,12,Mumbai,4.3,5.6,0
APP046060,33,Part-time,42001,0,0,682,7,0,5,3,88.7,Townhouse,4,2,1466,11,0,0,0,60113,125087,32000,12,Bangalore,4.7,5.5,1
APP046061,33,Full-time,12783,1,1,774,4,0,1,1,94.8,House,4,2,1532,7,1,1,1,32765,96318,22000,11,Hyderabad,8.1,4.7,0
APP046062,22,Full-time,52497,1,1,636,3,0,3,2,85.6,Apartment,1,2,433,7,1,1,0,14773,30538,28000,12,Delhi,7.7,3.4,1
APP046063,44,Part-time,17545,0,0,583,21,1,28,19,81.0,Apartment,1,2,423,35,0,0,1,9507,22417,22000,11,Hyderabad,7.0,5.5,0
APP046064,37,Full-time,21997,1,1,558,12,0,17,11,79.3,Townhouse,3,2,1025,13,0,1,1,29496,70050,28000,11,Delhi,3.8,7.0,0
APP046065,44,Full-time,67198,1,1,736,21,0,10,6,93.2,Townhouse,3,2,1475,19,0,1,0,42154,102806,25000,12,Pune,4.8,4.9,0
APP046066,40,Contract,34989,1,1,647,6,0,6,4,86.0,Apartment,1,1,414,19,0,1,2,13763,30433,28000,24,Delhi,3.2,3.2,0
APP046067,18,Full-time,43546,1,1,674,0,0,0,0,88.2,House,5,2,2110,36,0,0,2,62521,139141,28000,11,Delhi,2.5,4.8,0
APP046068,25,Part-time,28102,0,0,480,5,0,9,6,73.7,Condo,2,1,642,27,0,1,1,11572,30683,20000,12,Chennai,5.5,4.3,0
APP046069,54,Full-time,46404,1,0,672,15,0,12,8,88.1,Condo,2,1,842,100,0,1,1,17245,49128,18000,12,Kolkata,4.6,4.1,1
APP046070,44,Full-time,158121,1,1,762,20,0,4,2,97.1,Condo,3,2,1147,26,0,0,1,36869,103547,28000,11,Delhi,3.9,3.5,0
APP046071,18,Full-time,84647,1,1,766,0,0,0,0,95.8,Apartment,2,1,422,4,0,1,0,8000,16894,20000,6,Chennai,4.3,4.9,0
APP046072,40,Part-time,6265,1,1,791,15,0,4,2,95.8,Apartment,1,1,387,49,0,1,0,12808,35822,32000,24,Bangalore,5.6,5.5,1
APP046073,25,Full-time,76798,1,1,817,4,0,0,0,99.3,Apartment,1,1,363,14,1,0,2,8000,18435,18000,12,Kolkata,6.0,4.9,1
APP046074,18,Contract,26831,1,1,768,0,0,0,0,94.6,Apartment,2,1,680,16,0,1,2,28603,61478,35000,12,Mumbai,4.0,5.2,1
APP046075,54,Full-time,25140,0,1,820,24,0,2,1,98.4,Townhouse,3,2,1419,20,0,0,2,48662,126725,35000,12,Mumbai,6.8,4.0,0
APP046076,35,Self-employed,16021,1,1,640,11,0,11,7,85.1,House,5,2,1967,17,0,0,0,52417,117248,28000,12,Delhi,7.1,3.9,0
APP046077,37,Part-time,43716,1,1,550,12,0,18,12,79.1,Apartment,3,3,925,42,0,0,2,26935,58324,25000,36,Pune,5.9,3.6,0
APP046078,19,Unemployed,5000,0,0,822,0,0,0,0,98.1,Apartment,2,1,1127,1,1,0,1,25065,52942,22000,24,Hyderabad,6.1,6.6,0
APP046079,21,Full-time,37378,1,1,768,2,0,0,0,94.9,Apartment,2,1,486,16,0,0,1,11167,27670,20000,12,Chennai,7.3,5.1,1
APP046080,18,Full-time,71002,1,1,724,0,0,0,0,92.4,Townhouse,2,1,913,17,0,0,2,25615,52745,25000,12,Pune,7.8,6.0,0
APP046081,52,Full-time,42464,1,1,765,16,1,6,4,94.8,Apartment,2,1,1097,4,0,0,0,25818,65527,20000,24,Chennai,4.1,6.8,0
APP046082,18,Full-time,21947,1,1,657,0,0,0,0,86.4,House,2,1,648,28,0,1,1,13882,29374,22000,36,Hyderabad,5.2,6.3,1
APP046083,54,Full-time,31311,1,1,784,24,0,7,4,95.9,House,3,2,1171,4,0,0,1,42669,121799,35000,6,Mumbai,6.4,3.7,0
APP046084,23,Full-time,28192,1,0,747,3,0,1,0,93.1,Apartment,2,1,548,19,0,1,1,16482,41757,28000,12,Delhi,8.1,4.5,0
APP046085,20,Contract,21025,1,1,677,0,0,0,0,87.9,Apartment,2,1,782,35,0,0,0,31707,70408,35000,12,Mumbai,7.6,3.1,0
APP046086,34,Full-time,67123,1,1,681,7,0,5,3,89.2,House,2,2,1056,1,0,0,1,32482,71961,25000,12,Pune,2.9,5.2,1
APP046087,26,Contract,16748,1,1,659,2,0,1,1,86.5,House,2,1,975,26,0,1,1,24307,69652,20000,12,Chennai,5.8,3.3,1
APP046088,36,Full-time,41663,1,1,634,11,0,11,7,85.2,House,3,2,1102,1,1,0,1,22546,65013,18000,12,Kolkata,7.4,4.4,0
APP046089,24,Full-time,63671,1,1,659,3,0,2,1,87.5,Apartment,3,2,1090,17,0,1,1,21881,56854,22000,12,Hyderabad,3.2,3.5,1
