applicant_id,credit_score,monthly_income,monthly_rent,employment_type,employment_verified,income_verified,rental_history_years,previous_evictions,property_type,bedrooms,bathrooms,square_feet,property_age_years,city,furnished,pets_allowed,parking_spaces,lease_term_months,market_median_rent,local_unemployment_rate,inflation_rate,move_in_date,default_flag
49060,784,29155,12712,Freelance,1,1,1,2,Condo,1,3,1067,4,Hyderabad,0,1,0,12,17128,5.580414358847176,4.453212006986028,2075-06-21 12:00:00,0
49061,607,58912,23360,Freelance,1,1,3,0,Apartment,1,1,363,23,Hyderabad,0,0,2,12,28921,1.0,5.646818229174882,2075-06-22 00:00:00,0
49062,691,47999,36278,Self-employed,1,1,0,0,Villa,2,1,1077,3,Pune,1,0,0,12,18420,5.7185487856584105,7.407031731301022,2075-06-22 12:00:00,0
49063,766,59746,48172,Self-employed,1,1,0,0,Studio,1,1,480,5,Bangalore,1,1,0,12,26710,7.8428982752475145,2.0,2075-06-23 00:00:00,0
49064,659,47749,5132,Part-time,1,1,0,0,Apartment,1,1,857,3,Pune,1,0,1,12,22307,5.754801149081608,8.212370305158789,2075-06-23 12:00:00,0
49065,621,8136,19976,Full-time,1,1,0,0,Villa,2,2,929,22,Delhi,0,0,1,12,26419,3.0110433303058914,4.426978180253702,2075-06-24 00:00:00,0
49066,703,36628,16945,Part-time,1,0,1,0,Villa,1,2,704,8,Delhi,0,0,1,36,18464,8.042595236782615,6.1560467869410775,2075-06-24 12:00:00,0
49067,716,21249,31949,Part-time,1,1,2,0,Apartment,1,2,797,1,Delhi,0,0,1,12,30790,4.7751093096592445,6.67984363350888,2075-06-25 00:00:00,0
49068,750,128727,31998,Full-time,0,0,0,0,Apartment,1,1,498,5,Bangalore,1,0,0,12,25167,3.8493098559484054,6.225445447691765,2075-06-25 12:00:00,0
49069,829,14508,35368,Part-time,1,1,2,0,Condo,1,1,628,9,Pune,1,0,0,24,29901,5.458967166108378,4.4021187269624935,2075-06-26 00:00:00,0
49070,643,7865,15922,Freelance,1,0,10,0,Studio,1,1,368,9,Hyderabad,1,1,1,6,24516,5.125226839845766,6.14657857327721,2075-06-26 12:00:00,0
49071,695,68345,51913,Full-time,1,0,4,0,Apartment,1,2,901,4,Mumbai,0,0,0,24,27846,5.872124517253761,5.632068113013024,2075-06-27 00:00:00,0
49072,578,44204,10680,Part-time,1,1,3,0,Villa,2,1,817,23,Bangalore,0,0,1,12,16865,8.43648285716111,2.6522766959748667,2075-06-27 12:00:00,0
49073,733,40561,55045,Full-time,1,0,1,0,Condo,2,1,704,47,Delhi,0,1,0,24,24796,6.197488330385779,5.000145915515931,2075-06-28 00:00:00,0
49074,694,50209,38315,Part-time,1,1,3,0,Condo,2,1,854,4,Hyderabad,1,0,1,12,33028,6.0370365664135495,6.729798765221522,2075-06-28 12:00:00,0
49075,665,33742,8705,Part-time,0,1,0,0,Condo,2,2,709,10,Delhi,0,0,0,12,18222,4.10047280956469,2.4215672353309605,2075-06-29 00:00:00,0
49076,630,25122,5212,Self-employed,1,1,2,0,Condo,1,2,1059,0,Mumbai,0,1,2,12,20678,5.490430203372946,8.059280027130445,2075-06-29 12:00:00,0
49077,652,41502,14833,Full-time,0,0,0,0,Studio,4,2,1034,4,Bangalore,0,0,0,12,34065,4.317528995159049,5.5574737145993796,2075-06-30 00:00:00,0
49078,698,15539,5601,Part-time,1,1,1,0,Apartment,2,2,937,13,Hyderabad,0,0,1,12,36393,3.2233462903554004,3.630319626428723,2075-06-30 12:00:00,0
49079,602,118890,8857,Part-time,1,1,1,0,Villa,1,1,498,2,Mumbai,0,0,0,12,29364,3.176880016532732,4.949703594641602,2075-07-01 00:00:00,0
49080,655,21551,13402,Self-employed,0,0,6,0,Condo,2,1,1178,16,Bangalore,1,0,1,36,16826,5.641245070397272,5.236693828001785,2075-07-01 12:00:00,0
49081,681,13734,5729,Freelance,1,1,0,0,Condo,3,2,649,0,Hyderabad,0,1,1,6,20582,2.410862641813765,6.730955093162064,2075-07-02 00:00:00,0
49082,556,49517,3875,Self-employed,0,1,0,0,Condo,2,1,670,8,Hyderabad,1,1,0,12,23142,5.760718479431165,5.008496931617018,2075-07-02 12:00:00,0
49083,595,18745,19952,Full-time,1,1,6,0,Apartment,2,2,670,11,Mumbai,0,0,1,12,32659,6.20552624072366,3.9758274964708455,2075-07-03 00:00:00,0
49084,627,94447,54595,Self-employed,1,1,2,0,Studio,2,2,672,22,Mumbai,0,0,1,12,19679,3.6278277705565984,6.3915429045218195,2075-07-03 12:00:00,1
49085,805,7363,36399,Freelance,1,1,1,0,Condo,2,1,1022,7,Hyderabad,0,1,1,12,29557,8.075084806489373,4.375288489110178,2075-07-04 00:00:00,0
49086,613,9701,3000,Freelance,1,1,2,0,Condo,2,1,300,11,Bangalore,0,0,1,12,28879,2.654059222656035,4.173018762866706,2075-07-04 12:00:00,0
49087,675,26965,12171,Self-employed,1,1,0,0,Studio,3,1,300,7,Mumbai,0,1,0,12,28340,5.397680782455747,4.141344838242272,2075-07-05 00:00:00,0
49088,596,40306,17339,Self-employed,1,1,3,0,Studio,1,2,807,30,Hyderabad,0,0,1,6,30635,3.3901695502364855,4.246536553607283,2075-07-05 12:00:00,0
49089,617,20101,40459,Freelance,1,1,3,0,Villa,4,3,658,8,Mumbai,0,0,0,12,25171,1.4111944595324384,6.938994965199324,2075-07-06 00:00:00,1
49090,564,29351,19317,Full-time,1,1,2,0,Villa,2,1,976,24,Hyderabad,0,0,0,12,23525,6.209984913373457,3.3437828406710617,2075-07-06 12:00:00,1
49091,733,144846,18533,Part-time,1,0,0,0,Villa,4,1,1005,20,Delhi,0,0,2,12,23442,6.746699019647634,4.5158063574031475,2075-07-07 00:00:00,0
49092,573,20725,21461,Self-employed,1,1,0,0,Villa,4,2,500,5,Bangalore,1,0,1,24,18998,1.9464825621926702,6.387110171129054,2075-07-07 12:00:00,0
49093,752,10016,3541,Part-time,1,1,0,0,Condo,1,1,974,16,Pune,0,0,0,12,31984,5.148039480842724,6.388412780242284,2075-07-08 00:00:00,0
49094,717,30136,9839,Self-employed,1,1,2,0,Condo,2,1,330,0,Mumbai,0,0,0,24,20555,3.1767233493372533,4.5335182759316375,2075-07-08 12:00:00,0
49095,673,14677,24250,Self-employed,1,0,5,0,Villa,2,2,300,5,Mumbai,0,0,2,12,27043,6.338902967573665,4.5936363327028005,2075-07-09 00:00:00,0
49096,755,57514,20864,Self-employed,0,1,1,0,Condo,2,1,1269,14,Bangalore,0,0,1,6,22130,6.352525168137319,7.537074196728302,2075-07-09 12:00:00,0
49097,850,54045,5058,Part-time,1,0,3,1,Apartment,3,2,618,4,Bangalore,0,0,1,12,24604,5.795770978193457,5.860401572560036,2075-07-10 00:00:00,0
49098,718,32637,12723,Freelance,0,1,3,1,Villa,3,1,500,5,Mumbai,0,1,1,12,24756,3.2015041819417913,7.640552355764234,2075-07-10 12:00:00,0
49099,590,49133,24342,Full-time,1,1,1,0,Studio,1,1,1228,4,Bangalore,0,0,1,12,18823,6.970992067504184,6.3905819685032075,2075-07-11 00:00:00,0
49100,799,15436,12255,Self-employed,1,0,1,0,Studio,3,3,953,2,Hyderabad,1,0,1,24,25258,6.031963912452633,3.8047738920932526,2075-07-11 12:00:00,0
49101,694,77310,17290,Self-employed,1,1,5,0,Villa,4,1,1139,7,Bangalore,1,0,2,12,26849,3.333158376358056,3.9009947147078896,2075-07-12 00:00:00,0
49102,848,23067,4699,Freelance,0,0,1,0,Studio,1,1,803,11,Delhi,0,0,0,12,22082,6.883725043925395,4.165819169276824,2075-07-12 12:00:00,0
49103,639,139125,25147,Freelance,0,1,0,0,Studio,1,2,603,11,Mumbai,0,0,1,12,33847,6.295158152880331,2.0,2075-07-13 00:00:00,0
49104,782,28045,23343,Part-time,1,1,3,0,Apartment,2,2,830,4,Bangalore,0,0,1,12,29827,1.0,3.0756684284555167,2075-07-13 12:00:00,0
49105,679,25327,11851,Freelance,1,1,0,0,Studio,3,1,874,9,Bangalore,0,0,0,12,24645,1.74061860870669,6.214007101045229,2075-07-14 00:00:00,0
49106,850,31030,17231,Full-time,1,1,1,0,Condo,2,1,1064,12,Pune,0,0,1,36,25609,1.2001241586612772,8.471954067820779,2075-07-14 12:00:00,0
49107,657,58011,9742,Freelance,1,1,1,0,Studio,1,1,525,0,Pune,0,0,0,36,28016,2.2101749917124804,6.3077667611410115,2075-07-15 00:00:00,0
49108,850,115488,7399,Full-time,1,1,0,0,Condo,1,1,601,1,Mumbai,0,0,1,12,35236,5.447933993415535,5.8738478063902,2075-07-15 12:00:00,0
49109,715,48340,20298,Self-employed,1,0,4,0,Studio,1,3,674,5,Pune,1,0,0,24,28680,8.110068289033322,4.195825771471066,2075-07-16 00:00:00,0
49110,747,200672,8753,Full-time,1,1,1,0,Studio,1,1,743,0,Hyderabad,0,0,0,12,19684,3.452628695972016,6.803557202204075,2075-07-16 12:00:00,0
49111,816,18816,21035,Part-time,1,1,0,0,Villa,3,2,555,8,Bangalore,0,0,0,24,33610,3.876916241820989,5.386750290847541,2075-07-17 00:00:00,0
49112,616,30837,106665,Freelance,1,1,0,0,Condo,2,2,861,0,Delhi,0,0,0,6,22819,5.309337269675899,5.2706650819725125,2075-07-17 12:00:00,0
49113,757,14966,17361,Self-employed,1,1,2,0,Studio,2,1,958,11,Pune,0,0,0,6,21488,3.599688944977675,5.579017979943379,2075-07-18 00:00:00,0
49114,656,24266,21737,Part-time,1,1,2,0,Apartment,2,1,992,10,Pune,0,0,1,24,32668,4.319377732860661,5.120761355707305,2075-07-18 12:00:00,1
49115,692,21415,17792,Part-time,1,1,0,0,Studio,3,2,611,1,Pune,0,1,1,12,22040,5.8648371938593575,2.0,2075-07-19 00:00:00,0
49116,686,11231,4484,Self-employed,1,1,3,0,Apartment,2,2,815,14,Hyderabad,1,0,2,12,26896,5.240122223657061,3.8802071287039435,2075-07-19 12:00:00,0
49117,725,76739,11401,Freelance,1,1,0,0,Villa,2,1,1355,7,Pune,0,0,1,12,21620,3.319372687151921,7.4602307707519255,2075-07-20 00:00:00,1
49118,722,58293,3165,Full-time,0,0,7,0,Condo,1,2,744,18,Delhi,0,0,1,12,25238,7.839056208714,5.676663858108126,2075-07-20 12:00:00,0
49119,633,26373,28197,Freelance,1,1,0,0,Condo,1,1,919,3,Delhi,0,0,1,12,26921,5.892238633636847,7.531553211063642,2075-07-21 00:00:00,0
49120,689,46948,10010,Part-time,0,0,0,0,Studio,2,1,1219,3,Mumbai,1,0,1,6,31830,5.377793415458525,4.725617776805686,2075-07-21 12:00:00,0
49121,493,26090,13376,Part-time,1,1,1,0,Apartment,2,2,487,6,Hyderabad,1,0,1,12,21338,4.542911875865217,3.5608349097866117,2075-07-22 00:00:00,1
49122,759,30352,13745,Freelance,1,1,0,0,Apartment,1,1,303,8,Delhi,0,1,1,12,29161,4.002568687632749,5.45914453937792,2075-07-22 12:00:00,1
49123,815,54429,16057,Part-time,1,1,9,0,Apartment,1,2,920,0,Hyderabad,0,0,0,12,24374,2.525558508125834,5.442435936599257,2075-07-23 00:00:00,0
49124,695,35828,43061,Part-time,1,1,3,0,Apartment,1,1,842,3,Hyderabad,0,0,1,6,22752,1.7921998690865575,5.294603944833287,2075-07-23 12:00:00,0
49125,551,36811,5988,Self-employed,1,1,0,0,Studio,1,1,664,6,Mumbai,1,0,1,12,30113,7.230773854641244,6.687992565710593,2075-07-24 00:00:00,0
49126,739,7867,14099,Part-time,1,1,4,0,Apartment,2,1,1181,1,Pune,0,0,1,12,22050,2.501282266439888,2.580338579587625,2075-07-24 12:00:00,1
49127,618,70030,4351,Part-time,1,1,1,0,Condo,2,1,952,2,Hyderabad,0,0,2,24,18359,6.04407874064189,7.371141789302936,2075-07-25 00:00:00,0
49128,694,103023,28580,Part-time,0,0,5,0,Villa,1,1,786,0,Pune,0,0,0,12,33336,3.9879967473638556,8.333097623742963,2075-07-25 12:00:00,0
49129,734,82539,5750,Part-time,1,1,0,0,Condo,2,1,482,3,Pune,0,0,1,12,17973,5.186570718906115,5.157547202693731,2075-07-26 00:00:00,0
49130,723,23700,27600,Freelance,1,1,1,0,Condo,1,1,447,1,Pune,0,0,2,36,24639,3.5676116205103274,6.879420336755342,2075-07-26 12:00:00,0
49131,766,79344,20383,Part-time,1,1,5,1,Condo,1,1,1080,6,Pune,0,0,1,6,27658,3.965430301879529,5.972630810800907,2075-07-27 00:00:00,0
49132,691,51322,11018,Part-time,1,1,0,2,Apartment,2,3,1161,6,Pune,0,1,2,12,23534,2.7079393808983148,7.622290854554336,2075-07-27 12:00:00,0
49133,693,18173,38882,Freelance,1,1,2,0,Condo,2,1,723,9,Mumbai,1,0,1,12,24315,3.0913964272648737,5.461176498416145,2075-07-28 00:00:00,0
49134,738,28515,38424,Freelance,1,1,0,2,Studio,1,1,983,8,Hyderabad,0,1,1,12,23504,1.8864082529315946,5.259189058375257,2075-07-28 12:00:00,0
49135,674,33524,14584,Full-time,1,1,3,0,Apartment,3,2,437,2,Hyderabad,0,1,1,24,31190,5.046473516947166,2.0,2075-07-29 00:00:00,0
49136,624,5625,16580,Freelance,1,1,1,0,Condo,2,2,1184,5,Pune,1,0,0,36,20116,6.897066217117242,5.2629769540315054,2075-07-29 12:00:00,1
49137,716,42432,7464,Self-employed,1,1,1,0,Apartment,2,2,666,5,Pune,0,0,0,24,33945,2.0560866215590097,5.82669197577505,2075-07-30 00:00:00,0
49138,589,14786,47131,Freelance,1,1,1,0,Studio,2,1,877,22,Delhi,0,0,0,12,26050,6.014496163495341,2.2807242109061985,2075-07-30 12:00:00,1
49139,673,15605,17401,Self-employed,1,1,0,0,Apartment,1,1,1010,2,Delhi,0,0,0,6,22184,4.327707518393497,4.936851469325777,2075-07-31 00:00:00,0
49140,569,41143,56679,Full-time,1,1,3,0,Studio,4,1,813,5,Hyderabad,1,0,0,24,31116,4.279249963491051,4.265262682199406,2075-07-31 12:00:00,1
49141,635,27567,49993,Full-time,1,1,3,1,Condo,2,2,1040,0,Bangalore,1,0,0,36,21756,5.293748123794966,5.035698388744733,2075-08-01 00:00:00,0
49142,638,16318,15849,Part-time,1,0,2,0,Studio,2,1,1042,25,Hyderabad,0,0,0,12,18780,4.32248017124743,7.05082078475861,2075-08-01 12:00:00,0
49143,601,41011,5919,Part-time,1,0,0,0,Studio,2,1,1255,7,Delhi,0,0,2,12,23281,5.466424962061669,3.402764330916386,2075-08-02 00:00:00,0
49144,768,18274,19013,Full-time,1,1,4,0,Studio,1,1,492,4,Mumbai,0,0,1,12,25140,2.860500464782964,4.344852751983417,2075-08-02 12:00:00,1
49145,761,18236,10279,Freelance,1,1,0,0,Condo,2,2,469,0,Delhi,1,1,1,12,23794,3.7169996256887536,4.327583077479376,2075-08-03 00:00:00,0
49146,785,93078,15986,Full-time,1,1,0,0,Studio,1,2,1132,20,Bangalore,0,0,1,12,41243,4.914456363321621,4.7559015253706765,2075-08-03 12:00:00,0
49147,664,41280,32428,Full-time,0,1,0,0,Apartment,2,2,1135,0,Bangalore,0,0,1,24,26207,2.6604607461251497,6.290134409938607,2075-08-04 00:00:00,0
49148,645,47308,53044,Self-employed,1,1,1,0,Villa,2,1,770,11,Mumbai,0,0,0,12,15451,2.5081842622401322,9.459560982300932,2075-08-04 12:00:00,0
49149,744,127263,13073,Self-employed,1,1,7,1,Condo,2,1,624,2,Delhi,0,1,1,12,29220,3.043599908450841,6.737504216921478,2075-08-05 00:00:00,0
49150,690,30149,118329,Full-time,1,1,0,0,Condo,3,2,1047,6,Hyderabad,1,0,0,12,29239,10.029876657790812,5.407737165750317,2075-08-05 12:00:00,0
49151,689,21867,8483,Full-time,1,1,2,0,Condo,2,1,1415,19,Delhi,1,0,0,12,29530,5.398050288981482,4.117864055238766,2075-08-06 00:00:00,0
49152,476,22141,12541,Part-time,1,1,4,0,Apartment,1,1,792,3,Delhi,0,0,0,36,20191,5.19714302036158,7.421880794595999,2075-08-06 12:00:00,0
49153,740,159607,41698,Part-time,1,0,0,0,Studio,3,1,627,22,Bangalore,0,1,0,12,21927,5.730459327217347,5.564616052588193,2075-08-07 00:00:00,0
49154,729,33649,9056,Full-time,1,1,2,0,Apartment,1,1,506,0,Mumbai,1,0,1,24,25378,5.030455485546919,3.936440151002848,2075-08-07 12:00:00,0
49155,679,17249,39575,Freelance,1,1,1,0,Villa,1,1,1121,22,Hyderabad,1,0,1,12,34229,7.663045395710583,6.856202352842828,2075-08-08 00:00:00,1
49156,745,40404,20935,Freelance,1,1,0,0,Studio,4,2,1013,12,Bangalore,1,1,1,12,33863,7.328231530630806,2.6735089053473655,2075-08-08 12:00:00,0
49157,728,22076,13206,Part-time,0,1,6,0,Villa,1,1,971,1,Bangalore,0,0,0,36,16683,5.968132350042446,2.0,2075-08-09 00:00:00,0
49158,624,26160,44912,Freelance,1,0,0,0,Studio,4,2,1301,3,Mumbai,0,0,0,12,19470,3.6880830940243556,4.483360139778709,2075-08-09 12:00:00,0
49159,662,133681,10346,Full-time,1,1,1,0,Apartment,1,2,756,9,Bangalore,0,0,1,24,24046,2.894114666018789,7.100981123018851,2075-08-10 00:00:00,0
49160,599,40174,23088,Full-time,1,1,1,0,Apartment,2,2,688,2,Delhi,0,1,1,24,18111,6.397837309151561,5.0220876014317355,2075-08-10 12:00:00,0
49161,796,13053,57276,Part-time,1,1,1,0,Apartment,2,3,576,6,Hyderabad,0,0,1,24,31673,4.663325419802643,4.293244735745868,2075-08-11 00:00:00,0
49162,758,25532,5564,Part-time,1,1,5,0,Villa,1,1,784,1,Pune,0,0,0,12,27100,3.0177423019899443,3.7637869608255494,2075-08-11 12:00:00,0
49163,614,8257,17005,Part-time,1,1,5,0,Villa,1,2,1364,3,Pune,0,0,0,12,28385,4.9356488207493445,5.846334152242032,2075-08-12 00:00:00,0
49164,729,19792,61123,Part-time,1,1,10,0,Studio,1,2,960,0,Delhi,0,1,0,12,30369,4.584952100219005,6.697794021265752,2075-08-12 12:00:00,0
49165,702,80996,16675,Freelance,1,0,0,0,Villa,2,1,1069,2,Bangalore,0,0,2,12,13010,4.745959083216077,4.130246676073622,2075-08-13 00:00:00,0
49166,625,20365,8588,Self-employed,1,1,0,0,Studio,2,1,891,5,Pune,0,1,0,6,25084,4.104445577763811,5.125630110705893,2075-08-13 12:00:00,0
49167,689,300718,73893,Part-time,1,1,18,0,Studio,2,2,1409,10,Pune,0,0,1,12,22635,3.322385919723914,5.534433489807981,2075-08-14 00:00:00,0
49168,748,5000,34034,Full-time,1,1,3,0,Villa,2,2,797,1,Delhi,0,0,0,12,36458,3.2522646232852757,4.03612055295215,2075-08-14 12:00:00,0
49169,755,25470,19753,Self-employed,1,1,8,0,Condo,2,1,621,4,Delhi,0,1,2,12,24620,5.547612401642802,5.9742317375172584,2075-08-15 00:00:00,0
49170,850,39747,20288,Freelance,1,1,1,0,Villa,1,1,669,2,Hyderabad,0,1,1,6,28878,9.227341915202521,3.3544523221625706,2075-08-15 12:00:00,0
49171,687,38124,9204,Freelance,1,1,0,0,Studio,2,1,701,5,Mumbai,1,0,0,12,16601,4.893238552119988,5.3644647559834,2075-08-16 00:00:00,0
49172,660,56982,23660,Self-employed,1,1,5,0,Condo,1,1,825,0,Mumbai,0,0,1,12,26022,1.243702964166797,4.801552252668518,2075-08-16 12:00:00,1
49173,724,29153,67925,Part-time,1,1,1,0,Studio,3,2,589,19,Mumbai,0,1,1,24,24983,4.650911980302451,5.569721728276076,2075-08-17 00:00:00,1
49174,665,98963,12812,Part-time,1,0,0,0,Apartment,1,1,1060,3,Bangalore,1,0,1,6,26671,4.916245873697086,5.8638457556333075,2075-08-17 12:00:00,0
49175,633,13578,23255,Self-employed,1,1,0,0,Apartment,3,1,300,13,Bangalore,0,1,0,36,26718,3.527442155455228,6.8810966378215825,2075-08-18 00:00:00,0
49176,605,30020,36845,Part-time,1,1,5,2,Studio,3,2,300,5,Pune,0,1,0,24,16749,5.620746205340492,5.72928039609545,2075-08-18 12:00:00,0
49177,405,14890,18071,Full-time,1,0,13,0,Condo,2,2,683,3,Delhi,0,0,2,12,29892,5.282681336690832,6.833254390557891,2075-08-19 00:00:00,0
49178,738,24440,9789,Freelance,1,1,0,0,Condo,2,1,922,5,Pune,1,1,0,12,24821,6.375028221627755,5.129717306502401,2075-08-19 12:00:00,0
49179,548,29564,12793,Self-employed,1,1,2,0,Condo,1,2,462,2,Bangalore,0,0,2,12,25221,3.405607135103385,4.8432178994278,2075-08-20 00:00:00,0
49180,609,59565,14492,Self-employed,1,1,4,0,Condo,1,1,628,5,Delhi,1,0,2,24,22927,6.190124725590832,4.4738084539184415,2075-08-20 12:00:00,0
49181,703,16144,11411,Freelance,0,1,1,0,Studio,2,1,643,15,Bangalore,0,1,1,12,32987,5.849636762746041,5.420785500369562,2075-08-21 00:00:00,0
49182,654,29066,27857,Full-time,1,0,4,0,Studio,4,1,563,1,Bangalore,0,1,1,12,24273,4.608111750370091,5.679457698021313,2075-08-21 12:00:00,0
49183,850,36928,3208,Self-employed,1,1,4,0,Studio,3,1,1232,11,Hyderabad,0,0,0,24,27022,2.538845808412452,5.2643655213041525,2075-08-22 00:00:00,0
49184,559,40754,26306,Full-time,0,1,3,0,Condo,2,2,558,13,Hyderabad,0,1,1,12,28465,5.342135717901902,4.3686105978489564,2075-08-22 12:00:00,1
49185,850,14928,10813,Part-time,0,0,1,0,Apartment,1,1,1001,14,Hyderabad,1,0,0,6,23228,4.762466773048747,3.416011268172512,2075-08-23 00:00:00,0
49186,790,43776,10624,Full-time,1,1,1,0,Condo,2,2,1525,8,Hyderabad,1,0,0,12,22657,6.719257830626985,4.881018398312551,2075-08-23 12:00:00,0
49187,752,92378,13500,Freelance,1,1,0,0,Villa,3,1,468,5,Bangalore,1,0,0,36,27112,5.340554063517917,6.170956060067199,2075-08-24 00:00:00,0
49188,795,91499,5083,Freelance,1,1,1,0,Apartment,1,2,395,5,Delhi,1,0,1,12,24828,3.4053677949650876,6.783531140937932,2075-08-24 12:00:00,0
49189,712,29072,12717,Freelance,1,1,0,0,Condo,4,1,799,20,Delhi,0,1,1,6,27110,5.43420495272458,5.634995263267386,2075-08-25 00:00:00,0
49190,543,55028,13594,Full-time,1,1,0,0,Villa,4,2,604,8,Pune,0,0,2,24,25767,2.9515801760780978,5.062270103564623,2075-08-25 12:00:00,0
49191,721,31894,30215,Self-employed,1,1,0,0,Villa,1,2,1188,4,Bangalore,0,0,0,6,27720,1.0,4.806263560774211,2075-08-26 00:00:00,0
49192,561,85150,14988,Part-time,1,1,5,0,Villa,1,1,736,39,Mumbai,0,0,0,12,19106,6.297874498709952,8.828233712715548,2075-08-26 12:00:00,0
49193,637,62484,7991,Full-time,1,1,1,0,Villa,1,2,621,5,Mumbai,0,1,2,12,15927,6.1001980243083365,6.2928017511977306,2075-08-27 00:00:00,0
49194,673,14358,17885,Part-time,1,0,0,0,Condo,2,2,1007,9,Bangalore,0,0,0,12,23807,5.531669353207585,6.275435808362094,2075-08-27 12:00:00,0
49195,607,32130,20962,Part-time,1,1,4,0,Condo,2,2,815,0,Hyderabad,0,1,2,36,28783,6.325889154427471,6.275559635947773,2075-08-28 00:00:00,0
49196,755,21473,12441,Full-time,1,1,0,0,Studio,1,2,449,0,Pune,1,1,1,36,26611,4.996183471596587,8.436720242126071,2075-08-28 12:00:00,0
49197,662,33653,41248,Part-time,1,1,1,0,Studio,2,1,670,0,Delhi,1,0,1,24,23606,3.809311307805897,6.491177346203031,2075-08-29 00:00:00,0
49198,712,14441,8417,Part-time,1,0,2,0,Apartment,1,2,810,3,Hyderabad,0,0,1,12,23369,6.191826466346987,7.855041109539948,2075-08-29 12:00:00,1
49199,679,33025,18056,Self-employed,1,1,0,0,Villa,3,1,620,4,Hyderabad,0,0,1,12,25213,6.778234975414957,7.540696482074962,2075-08-30 00:00:00,0
49200,690,32099,24919,Full-time,1,1,4,0,Condo,1,2,627,11,Bangalore,0,0,1,12,26072,6.0883055661443635,5.117093715066853,2075-08-30 12:00:00,0
49201,609,32817,34418,Full-time,1,1,4,0,Studio,2,1,300,3,Delhi,0,1,0,12,30897,3.1464286134422936,3.8706986907089265,2075-08-31 00:00:00,0
49202,586,44487,8337,Freelance,1,1,1,0,Studio,1,1,1176,9,Hyderabad,1,0,0,12,18221,3.186786497735587,6.233487535857066,2075-08-31 12:00:00,1
49203,667,10576,25165,Freelance,1,1,4,0,Villa,1,1,618,0,Bangalore,0,1,1,12,26543,4.3016607796322335,4.100946640576833,2075-09-01 00:00:00,0
49204,602,67809,22220,Full-time,0,1,2,0,Studio,2,1,1256,11,Hyderabad,0,1,1,12,28076,2.91838185310238,5.841193572723573,2075-09-01 12:00:00,0
49205,791,71088,9149,Freelance,1,1,4,0,Condo,2,1,629,12,Mumbai,1,0,0,12,25176,5.4556924199918155,3.7635468710955164,2075-09-02 00:00:00,0
49206,569,111813,31123,Full-time,1,1,0,1,Condo,3,2,896,6,Pune,0,0,2,12,29525,6.908782973619871,6.995454153611923,2075-09-02 12:00:00,0
49207,850,33606,14182,Part-time,1,0,0,0,Studio,1,2,377,6,Delhi,0,0,1,12,20247,4.700234738408822,3.7926811888008722,2075-09-03 00:00:00,0
49208,704,44719,14320,Freelance,0,1,3,0,Condo,1,1,698,1,Pune,0,1,0,12,26984,2.6136590253255765,4.970329754881004,2075-09-03 12:00:00,0
49209,685,83843,23162,Self-employed,0,1,3,0,Studio,2,1,300,6,Bangalore,0,1,1,24,24102,6.586350512943294,5.0841576038055285,2075-09-04 00:00:00,0
49210,636,20707,21488,Self-employed,1,0,2,2,Villa,3,1,1239,0,Hyderabad,0,1,1,6,33782,6.35309895714931,3.831613260168185,2075-09-04 12:00:00,1
49211,732,53818,10800,Self-employed,1,0,1,0,Studio,2,1,1264,20,Pune,1,0,0,12,23488,6.604297240846204,5.978020796390952,2075-09-05 00:00:00,0
49212,663,20142,5188,Full-time,1,1,2,0,Villa,2,2,1255,1,Pune,0,0,1,12,32616,5.281573791885863,4.072450189188413,2075-09-05 12:00:00,0
49213,704,54924,19407,Part-time,1,1,1,0,Apartment,3,2,1037,2,Bangalore,0,0,1,24,23423,4.3015332954171335,5.041400968366566,2075-09-06 00:00:00,0
49214,747,49717,12276,Full-time,1,1,1,0,Condo,2,1,467,21,Pune,0,0,1,12,24751,4.37494685664003,7.576583317647932,2075-09-06 12:00:00,0
49215,733,17735,17776,Self-employed,1,1,5,0,Villa,3,2,1289,2,Hyderabad,0,0,1,12,23286,1.0,7.53699619554849,2075-09-07 00:00:00,1
49216,779,54643,14349,Freelance,1,1,6,0,Condo,3,1,893,15,Delhi,0,0,1,24,13694,1.0,7.329502625822752,2075-09-07 12:00:00,0
49217,723,25579,19413,Freelance,1,1,1,0,Studio,1,2,850,7,Bangalore,0,0,1,12,13556,2.99069541611287,5.623019280677041,2075-09-08 00:00:00,0
49218,603,31905,6749,Part-time,1,1,0,0,Apartment,2,1,1014,6,Hyderabad,1,0,0,24,25639,5.130743001329341,5.509994184324071,2075-09-08 12:00:00,0
49219,513,69677,15758,Part-time,0,0,4,0,Studio,2,2,883,13,Mumbai,0,0,2,12,27935,1.0269396944450686,6.477425306614833,2075-09-09 00:00:00,0
49220,696,85971,12912,Freelance,1,1,2,0,Apartment,1,1,856,7,Bangalore,1,0,1,12,18780,5.629915083434466,3.9980483726986833,2075-09-09 12:00:00,0
49221,698,50613,19476,Full-time,1,1,4,1,Studio,3,2,1090,42,Delhi,0,0,0,24,26441,5.987567389542438,4.720924891216075,2075-09-10 00:00:00,1
